url,titulo,compañia,descripcion,categoria,sub-categoria,educacion
https://www.occ.com.mx//empleo/oferta/17704713-senior-supervisor-auditoria-contador-publico/?ai=false&ais=&origin=unknown&page=12&rank=14&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D12%2314&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=5f28a877-161d-43eb-a005-f098fe172f83&widgetCompany=false&geolocation=false,,,"Senior de AuditoríaAyudarás a nuestros clientes haciendo análisis de riesgos evaluando los procesos de controles actuales y brindando estrategias significativas para mejorar la evaluación de riesgos y los controles internos. A cambio, puedes esperar un aprendizaje y desarrollo de primera clase adaptado a sus intereses y motivaciones únicos. Tendrás todas las habilidades, conocimientos y oportunidades para progresar y estar listo para construir un mundo laboral mejor para nuestra gente, nuestros clientes y las comunidades que nos apoyan.Tus responsabilidadesTodo lo que harás es proporcionar actividades de auditoría excepcionales para nuestros clientes. En primer lugar, buscarás respuestas para tus colegas y clientes de una amplia gama de entornos, por lo que será un contacto de alto perfil cuando se trate de resolver problemas complejos. A medida que desarrolles tu conocimiento y experiencia, te convertirás en un asesor creíble, influyendo en los clientes y los equipos de participación en las resoluciones que afectarán industrias enteras.Para ser exitoso en el puesto es necesario:·Lic. en contaduria, finanzas o Ingeniería Fiscal con el respaldo de una experiencia laboral de 3 a 5 años como auditor en una firma de contabilidad pública.·Habilidades comprobadas de gestión de proyectos.·Inglés intermedio (deseable).·Excelentes habilidades de comunicación y negociación y un enfoque de colaboración para la gestión-·La flexibilidad para aprender y adaptarse constantemente en un entorno acelerado-Qué estamos buscandoNos interesan los líderes con una visión creativa genuina y la confianza para que esto suceda. Puede esperar mucha autonomía en este role, por lo que también necesitará la capacidad de tomar la iniciativa y buscar oportunidades para mejorar nuestras relaciones y procesos actuales. Si se toma en serio la auditoría y está listo para abordar algunos de los problemas más complejos de nuestros clientes, este role es para usted.EY te ofrece:Si te unes a EY, te ofrecemos un paquete de compensación competitiva en el que se recompensará en función de tu rendimiento y se te reconocerá por el valor que aporta a nuestro negocio.Además, ofrecemosApoyo y entrenamiento de algunos de los colegas más interesantes en la profesiónOportunidades para desarrollar nuevas habilidades y progreso en tu carreraObtener flexibilidad a través de comunicación bidireccional y compromiso con los equipos de trabajo.Seguro de gastos médicos mayoresSeguro de vidaVales de despensaFondo de ahorroBono de inglésCapacitación constante.Bono Apoyo al home office.Acerca de EYSomos un líder global en servicios de seguros, impuestos, transacciones y asesoramiento, contratamos y desarrollamos a las personas más apasionadas en su campo para ayudar a construir un mejor mundo laboral. Esto comienza con una cultura que cree en brindarle capacitación, oportunidades y libertad creativa para mejorar las cosas. Para que cada vez que se una, sin importar cuánto tiempo se quede, la excepcional experiencia EY dure toda la vida.Si puede demostrar con confianza que cumple con los criterios anteriores, contáctenos lo antes posible.No utilizamos gestores o intermediarios. Para mayor información de sus direcciones puedes consultar nuestra página de internet.",Contabilidad - Finanzas,Contabilidad,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17426715-chofer-mensajero/?ai=false&ais=&origin=unknown&page=12&rank=15&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D12%2315&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=5f28a877-161d-43eb-a005-f098fe172f83&widgetCompany=false&geolocation=false,,,Requisitos: Licencia VigenteManejo de vehiculos estandarSin problemas de transporteEstabilidad laboral Buena actitud Amplio conocimiento de la ciudad Preferentemente con conocimientos en refacciones ,Logística - Transporte - Distribución - Almacén,Abastecimiento,Secundaria
https://www.occ.com.mx//empleo/oferta/17705747-coordinador-de-mercadotecnia/?ai=false&ais=&origin=unknown&page=12&rank=16&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D12%2316&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=5f28a877-161d-43eb-a005-f098fe172f83&widgetCompany=false&geolocation=false,,,EMPRESA LÍDER EN EL RAMOSolicitaCOORDINADOR DE DE MERCADOTECNIAREQUISITOSEdad: 30 a 45 añosEscolaridad: Licenciatura concluida en Mercadotecnia o a fin (titulado)Experiencia: 2 años mínimo como responsable del área de Mercadotecnia.Manejo de relaciones publicas.Publicidad.Coordinación de promociones y campañas publicitarias.Manejo de redes sociales. Investigación de mercado.Comercio digital. HABILIDADESManejo de personalLiderazgoTrabajo bajo presiónOrganizadoAlto sentido de urgenciaOFRECEMOSPrestaciones superiores a las de leyExcelente ambiente de trabajoOportunidad de crecimiento,Mercadotecnia - Publicidad - Relaciones Públicas,Mercadotecnia,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17705678-auxiliar-de-aduanas/?ai=false&ais=&origin=unknown&page=12&rank=17&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D12%2317&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=5f28a877-161d-43eb-a005-f098fe172f83&widgetCompany=false&geolocation=false,,,"Empresa SCI servicios de comercio internacional, con presencia en Chihuahua, el Paso Texas, y China, solicita:AUXILIAR DE ADUANASRequisitos:Carrera técnica o licenciatura en contabilidad.Experiencia laboral con CONTPAQ y OFFICE 365.Capacidad Analítica.Ofrecemos:$2,600 más $300 bono de puntualidad semanales.Capacitación y desarrollo profesional.Todas las prestaciones de ley.Si cumples con los requisitos postularse por este medio, anexando tu CV.",Logística - Transporte - Distribución - Almacén,Comercio Exterior - Importación -Exportación,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17705522-auxiliar-contable/?ai=false&ais=&origin=unknown&page=12&rank=18&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D12%2318&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=5f28a877-161d-43eb-a005-f098fe172f83&widgetCompany=false&geolocation=false,,," Conocimientos en facturación, Excel, Admipaq, analítico, dinámico, habilidad numérica, facilidad de palabras, facilidad de aprendizaje.Ofrecemos prestaciones de ley, bono de puntualidad, bono de asistencias, bono de transporte, vales de despensa, bono anual adicional al aguinaldo.",Contabilidad - Finanzas,Crédito y cobranza,Técnico
https://www.occ.com.mx//empleo/oferta/17705592-almacenista-verificador/?ai=false&ais=&origin=unknown&page=12&rank=19&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D12%2319&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=5f28a877-161d-43eb-a005-f098fe172f83&widgetCompany=false&geolocation=false,,,"Empresa SCI servicios de comercio internacional, con presencia en Chihuahua, el Paso Texas, y China, solicita:Almacenista verificador para su bodega en el Paso Texas.Requisitos:Experiencia en almacén de al menos 6 meses.Manejo de montacargas.Contar con visa americana (Requisito indispensable).Disponibilidad para cambiar de residencia (Lugar de trabajo en el Paso, Texas).Ofrecemos:Bono semanal de $300 por puntualidadCapacitacion y desarrollo profesionalTodas las prestaciones de leyHospedaje y alimentaciónSi cumples con los requisitos postularse por este medio, anexando tu CV.",Administrativo,Administración,Bachillerato
https://www.occ.com.mx//empleo/oferta/17705570-auxiliar-administrativo/?ai=false&ais=&origin=unknown&page=12&rank=20&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D12%2320&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=5f28a877-161d-43eb-a005-f098fe172f83&widgetCompany=false&geolocation=false,,,"Empresa SCI servicios de comercio internacional, con presencia en Chihuahua, el Paso Texas, y China, solicita:AUXILIAR ADMINISTRATIVORequisitos:Carrera técnica o licenciatura en contabilidad.Experiencia laboral con CONTPAQ y OFFICE 365.Capacidad Analítica.Ofrecemos:$2,600 más $300 bono de puntualidad semanales.Capacitación y desarrollo profesional.Todas las prestaciones de ley.Si cumples con los requisitos postularse por este medio, anexando tu CV.",Administrativo,Auxiliar administrativo,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17646480-vendedor-sr/?ai=false&ais=&origin=unknown&page=13&rank=1&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%231-premium&sessionid=&showseo=true&type=3&userid=&utm_channel=premium&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Vendedor Sr.Misión:Generar ventas y utilidad con valor agregado, gestionar seguimiento de cobranza a los clientes asignados, satisfaciendo las necesidad de estos, así como lograr la penetración en el mercado de la zona a traves de una constante búsqueda de nuevos clientes y mercados.Estudios: Licenciatura, Ingeniería especializada en químicos o alimentos preferentementeRequisitos Indispensables:-Vivir cerca de la oficina-2 a 3 años de experiencia como Vendedor, Ejecutivo de Ventas o Agente de Ventas.-*Conocimiento en químicos o experiencia en venta de químicos PARA ALIMENTOS.*Conocimientos:-Atención al cliente-Negociación y empuje-Cierre de ventas-Prospección-en químicos para alimentosActividades:-Venta de productos: Revisar ventas vs presupuesto, cartera de clientes y cartera vencida-Asesoramiento a clientes y propuesta de nuevos negocios-Identificación y empuje de productos potenciales-Visitas a clientes programadas-Realiza y documenta cotizaciones.-Prospección de nuevos clientes.-Cobranza-Crecimiento de cuentasPrestaciones:Vacaciones de leyPrima vacacional de ley3 días libres adicionales al año con goce (1 en tu cumpleaños y 2 al obtener la planta)Aguinaldo 20 díasFondo de ahorro 7%Vales de despensa 13% con tope al ISRBanco de Horas (30 horas al año para permisos con goce de sueldo)UniformesHerramientas de trabajoEstabilidad laboralOportunidad de crecimientoPostúlate y envía tu CV",Ventas,Desarrollo de negocios,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17642660-auxiliar-atencion-al-cliente-chihuahua-capital-hasta-13-500/?ai=false&ais=&origin=unknown&page=13&rank=2&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%232-premium&sessionid=&showseo=true&type=3&userid=&utm_channel=premium&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"We are looking for you!Work as a Bilingual Customer Service Representative for US companies.POSITION OPEN FOR CHIHUAHUA. ADVANCED ENGLISH NEEDED.No experience needed.What we need from you:- Advanced English- Currently living in Chihuahua City- 18 years or older-Middle School Certificate- Full-time availability desiredWe offer:- Over the law benefits- Competitive wage up to $8,000 Mxn Monthly- Monthly bonus of $3,000 Mxn- Performance bonus $1,600 MXN- Food vouchers / Savings fund- Referral program- Flexible schedulesApply directly thru this job posting and we will get in touch with you.",Atención a clientes - Call Center,Atención al cliente,Secundaria
https://www.occ.com.mx//empleo/oferta/17705528-gerente-comercial-bok-region-pacifico/?ai=false&ais=&origin=unknown&page=13&rank=1&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%231&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Nuestra compañía Arca Continental es una empresa dedicada a la producción, distribución y venta de bebidas no alcohólicas de las marcas propiedad de The Coca-Cola Company, así como botanas saladas bajo las marcas Bokados en México, Inalecsa en Ecuador y Wise en los Estados Unidos. Con una destacada trayectoria de más de 92 años, Arca Continental es la segunda embotelladora de Coca-Cola más grande de América Latina y una de las más importante del mundo. En su franquicia de Coca-Cola, la empresa atiende a una población de más de 119 millones en la región norte y occidente de México, así como en Ecuador, Perú, la región norte de Argentina y la región suroeste de Estados Unidos. Arca Continental cotiza en la Bolsa Mexicana de Valores bajo el símbolo ""AC"". Misión del puesto Planear las actividades y estrategias comerciales, asegurando que las actividades planeadas se ejecuten de acuerdo a la misión, visión y políticas del grupo para que la rentabilidad de las operaciones se cumpla de manera sustentable y con crecimiento permanente en las sucursales de la Región Pacifico. Responsabilidades claveAdministrar y Coordinar Los recursos materiales y humanos asignados para el logro de los objetivos de ventasElaborar y comunicar presupuestos de ventas anuales, para asegurar que los objetivos cumplan con la estrategia y meta global del negocio y que todos los colaboradores conozcan los mismos.Gestionar diariamente con Gerentes de sucursales, para conocer y retroalimentar resultados inmediatos del día anterior.Supervisar la gestión de los Gerentes de sucursales, para apoyar y asegurar la comunicación sistematica de objetivos y seguimiento a los mismos.Apoyar con comunicación y estrategias de venta, para facilitar la consecución de la metas asegurando la ejecución sistematica.Coordinar las estrategias de ventas, para la ejecución en el mercado en cada punto de ventas de acuerdo a las políticas del negocio.Mantener un clima de orden y respeto, para que el clima organizacional se de un ambiente saludable.Asegurar y Controlar el catálogo de clientes y las visitas a clientes de acuerdo al compromiso de atención de la compañía, para generar confianza en los clientes por medio del cumplimiento de visita en día y horarios de atención, incrementar permanentemente la cantidad de clientes del catálogo y no perder clientes por fallas de servicio.EscolaridadMinimo: ProfesionalIng. IndustrialLic. Administración de empresasLic. MercadotecniaDeseable: Maestría Cualificaciones y requerimientos Licenciatura, Ingeniería a fin (INDISPENSABLE ESTAR TITULADO)Manejo de vehículo estándarFlexibilidad para viajarRadicar en Chihuahua o TijuanaExperiencia en área comercial ExperienciaExperiencia en área comercial.Jefe/Gerente de ventasNuestro compromiso Arca Continental es una empresa que ofrece igualdad de oportunidades. Las decisiones de contratación se toman sin distinción de raza o etnia, color, religión, nacionalidad, sexo, orientación sexual, identidad de género, edad, discapacidad, estatus de veterano protegido o alguna otra característica protegida por la ley.Nunca solicitaremos ningún tipo de pago para procesar su solicitud de empleo ni en ninguna otra etapa del proceso de selección. Nunca le envíe dinero a nadie que sugiera que puede darle empleo en Arca Continental. Si sospecha que ha recibido una oferta fraudulenta, repórtelo con las autoridades correspondientes. ",Ventas,Comercial,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17705516-gerente-de-construccion/?ai=false&ais=&origin=unknown&page=13&rank=2&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%232&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Su función principal es garantizar que los proyectos se completen de manera eficiente, dentro del presupuesto y cumpliendo con los estándares de calidad y seguridad.ResponsabilidadesFunciones principales.Gestión de Proyectos·       Supervisar la planificación, ejecución y cierre de proyectos de construcción, asegurando que se cumplan los plazos y los presupuestos.Gestión de Equipos·       Liderar y gestionar equipos de trabajo, incluyendo ingenieros, supervisores, personal de obra y otros profesionales.·       Asignar responsabilidades y coordinar actividades.Control de Costos y Presupuestos·       Supervisar y controlar los presupuestos de proyectos, identificando y gestionando las desviaciones presupuestarias.Gestión de Calidad·       Asegurar que los proyectos cumplan con los estándares de calidad y seguridad requeridos.·       Supervisar la inspección y garantías de calidad.Desarrollo de Políticas y Procedimientos·       Colaborar en la creación y actualización de políticas y procedimientos internos relacionados con la ejecución de proyectos.Seguridad y Cumplimiento Normativo·       Garantizar que se sigan las normas de seguridad laboral y regulaciones de la industria en todos los proyectos.·       Cumplir con las regulaciones gubernamentales aplicables.Optimización de Procesos·       Identificar oportunidades para mejorar la eficiencia operativa y reducir costos en la ejecución de proyectos.Gestión de Relaciones con Clientes·       Mantener una comunicación efectiva con los clientes y garantizar la satisfacción del cliente.·       Resolver problemas y desafíos relacionados con los proyectos.Edad  40-45Sexo  MasculinoEscolaridad  Ingeniero CivilExperiencia previa 8 años en puestos similaresConocimientos y Habilidades:Amplia experiencia en construcción.Con éxitos probados en manejo de equipos operativos.Habilidades desarrolladas en el manejo de relaciones con clientes.Experiencia en manejo de contratistas.Competencias Profesionales:Liderazgo Manejo de equiposPlaneaciónAdministración de Proyectos.Competencias Técnicas y Especializadas:Seguridad.Tecnologías de Construcción.Manejo de Proyectos.Administración de obra.Interpretación de planos arquitectónicos y estructurales.",Construcción - Inmobiliaria - Arquitectura,Obra,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17703649-auxiliar-control-inventarios/?ai=false&ais=&origin=unknown&page=13&rank=3&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%233&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Empresa Especialista en Ventas de Comida Rápida InternacionalSolicita: Auxiliar Control InventariosLocalidad: Juárez (Chihuahua)Requisitos:· Licenciatura concluida en contabilidad o Administración de empresas·Experiencia previa deseable: relación con clientes y proveedores, Atención a clientes, Contabilidad.·Conocimientos técnicos: Paquetería Office (Excel, power point).Actividades a desempeñar:·      Identificar los indicadores del área cada mes, para establecer mecanismos de seguimiento y gestión para mejorar los resultados. ·      Seguimiento y gestión al indicador del cierre de mes para la recuperación de faltantes de efectivo.·      Garantizar la autenticidad de la solicitud y con ello asegurar la satisfacción del cliente (interno y externo). Paquete económico·Salario Competitivo·Paquete económico ejecutivo·Prestaciones superiores a la ley·Plan de crecimiento en corporativo.·Herramientas necesarias para la ejecución de su puesto.",Administrativo,Administración de oficina,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17700030-reclutador-de-personal/?ai=false&ais=&origin=unknown&page=13&rank=4&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%234&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Buscamos:Reclutador de personalFunciones:· Reclutamiento 2.0, 3.0, y 4.0, implementación de nuevos métodos de reclutamiento, para el cubrimiento de vacantes al menor tiempo posible, contratando a los mejores perfiles.· Análisis de productividad y efectividad de medios de reclutamiento.· Validar necesidades del cliente interno (Uniformes, incidencias de nómina, prestamos, etc.).· Aplicación de amonestaciones a personal interno.· Apoyo con levantamiento de climas laboral.· Análisis de beneficios contra la competencia.Requisitos:· Experiencia mínima de 2 años en reclutamiento, preferentemente perfiles comerciales, ventas.· Licenciatura terminada, preferentemente de carreras como psicología, trabajo social, recursos humanos, pedagogía, administración, etc.· Manejo de paquetería office, nivel intermedio.· Ser una persona enfocada a resultados.· Disponibilidad para viajar (una vez al mes, o una vez cada dos meses en promedio).Ofrecemos:· Sueldo base de $15,000 Brutos al mes (Pago de nómina semanal).· Bonos por contratación y sin tope (Se promedian bonos de $6,000.00-$15,000.00).· Los mejores participan en sorteos como viajes todo pagado.· Prestaciones de Ley y superiores.· Seguro de vida.· Seguro de gastos médicos mayores.· Anticipos de nómina.· Préstamos personales.· Convenio con diversas empresas del sector salud y educación para descuentos especiales.· Oportunidad de crecimiento y desarrollo.· ¡¡Y muchos beneficios más …!!",Recursos humanos,Reclutamiento y selección de personal,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17705266-staff-auditoria-externa-ciudad-juarez/?ai=false&ais=&origin=unknown&page=13&rank=5&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%235&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"¿Deseas trabajar para una de las firmas más importantes a nivel mundial?¡Es tu oportunidad de trabajar con EY!La oportunidadEstamos en búsqueda del mejor talento para la posición de Auditor Externo, profesionales excepcionales que contribuyan con el desarrollo y crecimiento de nuestra área de Auditoría Externa, ofreciendo soluciones agiles e innovadoras a las necesidades de cada una de las empresas con las que trabajamos.Responsabilidades para con las personasCapacidad de expresión oral, capacidad de expresión escrita, agilidad para realizar cálculos, rapidez en la ejecución de las labores, precisión en las labores, capacidad de trabajo en grupo, habilidad para tratar con personas y capacidad de detectar errores.Deberás ser capaz establecer metas altas para ti y para el equipo.Mantenerse actualizado en el conocimiento de nuevas leyes y normas.Para realizar las funciones del puesto es necesario estar acostumbrado a seguir procedimientos.Serás responsable por lo que haces y su impacto en otros.Debes demostrar paciencia y perseverancia.Utilizará las herramientas tecnológicas de manera efectiva.Debe dividir el trabajo en fases manejables con poca supervisión.Organizar la información de manera que sea de fácil acceso.Es importante que se comunique de manera efectiva.Construye la confianza y credibilidad a través de cumplir con lo que se compromete. ¿Qué necesitas para tener éxito?Ser estudiante avanzado de últimos semestres, egresado o titulado de la Lic. Contaduría Pública.Deseos de aprender y crecer dentro del área y dentro de una Big4 en áreas de Auditoría Externa manejando clientes del sector real o del sector financiero.Experiencia deseable: En áreas contables o de Auditoría.Deseables ingles IntermedioTecnología: Microsoft Windows, Microsoft Office a nivel intermedio ¡Si no cuentas con alguna experiencia profesional formal también puedes aplicar!¿Qué estamos buscando?Nos interesan las personas que tienen una pasión por usar la tecnología para resolver problemas. Pero no solo buscamos habilidades técnicas sólidas sino también nos interesan las personas que tienen la capacidad de fomentar las relaciones, tanto internas como externas, y estamos comprometidos con la comprensión íntima de las necesidades de nuestros clientes. Si está buscando formar parte de una comunidad de asesores en la que va a hacer una diferencia medible en algunas de las empresas más prestigiosas, esta función es para usted.Que ofrece EYSi se une a EY, le ofrecemos un paquete de compensación competitiva en el que se le recompensará en función de su rendimiento y se le reconocerá por el valor que aporta a nuestro negocio.  Apoyo y entrenamiento de algunos de los colegas más interesantes en la profesiónOportunidades para desarrollar nuevas habilidades y progreso en tu carreraObtener flexibilidad a través de comunicación bidireccional y compromiso con los equipos de trabajo. Cursos y capacitación constanteVales de despensaCursos de inglesBono de apoyo al home officeBono de inglesSeguro de vidaSeguro de gastos médicos mayoresPrograma de salud y bienestarBonos de desempeñoPosibilidades de viajar?Acerca de EYSomos un líder global en servicios de seguros, impuestos, transacciones y asesoramiento, contratamos y desarrollamos a las personas más apasionadas en su campo para ayudar a construir un mejor mundo laboral. Esto comienza con una cultura que cree en brindarle capacitación, oportunidades y libertad creativa para mejorar las cosas. Para que cada vez que se una, sin importar cuánto tiempo se quede, la excepcional experiencia EY dure toda la vida.  Únase a nosotros para construir un mundo laboral mejor.",Contabilidad - Finanzas,Contabilidad,Universitario sin titulo
https://www.occ.com.mx//empleo/oferta/17705249-desarrollador-de-software/?ai=false&ais=&origin=unknown&page=13&rank=6&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%236&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"MSC INDUSTRIAL SUPPLYMSC Industrial Supply, Inc. es un distribuidor líder de productos y servicios de metalurgia y mantenimiento, reparación y operaciones (MRO). MSC se dedica a ayudar a los clientes a impulsar una mayor productividad, rentabilidad y crecimiento. Nuestra gestión de inventario y otras soluciones de la cadena de suministro garantizan que su fuerza laboral y sus instalaciones cuenten con equipos confiables, duraderos y precisos para cada operación.DESARROLLADOR DE SOFTWAREMantener una alta eficiencia en las plataformas de la organización, cumpliendo con las normas legales del manejo de la información y estándares internos de calidad y servicio, con el objetivo de contar con herramientas que aceleren la productividad del personalPrincipales funciones: Desarrollar los requerimientos solicitados por los clientes internosRealizar las pruebas de funcionalidadCumplimiento en fecha de entrega del desarrolloAsegurar el cumplimento de los estándares de programacióncontar con el 100% de eficiencia de los sistemas y ERP.Requisitos:·       Licenciatura o ingeniería en sistemas·       Programación en lenguajes Node js, Django, Angular JS y Jquery, python / django (a evaluación lenguaje dominante)·       Manejo, desarrollo y administración de ERP·       Conocimiento en Front end Development·       Experiencia básica en servidores Windows y Linux·       Manejador de versiones GITCompetencias:·       Enfoque a resultados·       Habilidad numérica·       Asertividad·       Servicio al cliente·       Capacidad de análisis·       Disciplina·       Toma de decisionesOfrecemos:·       Bono por resultados·       Fondo de ahorro.·       Seguro de gastos médicos mayores·       Seguro de vida.·       Caja de ahorro·       Vales de despensa·       Bonos de puntualidad y asistencia",Tecnologías de la Información - Sistemas,Desarrollo de software - Programador,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17699788-gerente-general/?ai=false&ais=&origin=unknown&page=13&rank=7&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%237&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Empresa Líder en el sector Automotriz solicita:GERENTE GENERALRequisitos:Experiencia +6 añosExperiencia en ventas Licenciatura/Ingeniería concluidaLicencia VigenteSin problema de reubicación Experiencia con KPI de ventas globalesExperiencia en el ramo (plus) no excluyenteOfrecemosSueldo base atractivo.Esquema de comisiones sin topeSGMMVale por puntualidadVale por asistenciaVale por despensaContrato directo con la empresa.UbicaciónHidalgo del Parral, Chihuahua.",Ventas,Ventas en general,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17703178-gerente-de-planta/?ai=false&ais=&origin=unknown&page=13&rank=8&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%238&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Position PurposeResponsible for the daily management and leadership of a manufacturing plant.Contributes to the leadership team in creating strategic vision and a culture of delivering performance to stated KPIs.Excellent team builder and team player and is capable of representing the company in commercial discussions and business negotiations.Committed to creating growth and manufacturing capability, delivering financial performance results, continuously improving products and processes, and developing talent. Qualifications10 or more years manufacturing experienceDemonstrated ability in creating and maintaining a high performing EH&S culture.Experience as part of a Management team, working together to create medium and long term goals and supporting each other to achieve them.Able to identify key issues and create organizational focus on what matters and discard that which doesn't.Able to creatively and strategically overcome internal challenges or obstacles.Possesses a sound approach to analytical and strategic thinking, planning, decision-making and execution skills.Places a strong priority in aligning with the Management team and appreciating and embracing active debate in creating strategic shape to the organization.Possesses a well-defined sense of diplomacy, including solid negotiation, conflict resolution, and people management skills. Presents well to customers and possesses a sense of business savvy and finesse.Responsibilities/Duties/Functions/TasksResponsible for daily management of production, driving towards a culture of self-directed work teams who place priority on safety, continuous improvement, delivering results and meeting deadline commitments.Work hand on hand with our Supply Chain Manager to make sure the flow of material is adequate to build the necessary inventory and support the production schedule. Promotes and develops a culture of Continuous Improvement.Manages team to meet agreed-upon operational KPIs and creates a culture of year-over-year improvement.Creates team identity and commitment to achievement, meeting results and refusing to let obstacles become reasons for delay or cost overruns. Creates team pride in creating solutions.Actively manages departmental performance against goals to ensure that goal delivery is met, or works effectively with the leadership team to develop mitigation or alternative strategies when performance expectations are affected by new situations.Responsible for appropriate staff levels to meet requirements of the department and meet budget commitments.Responsible for performance management and talent development, and creating exceptional opportunities for High Potential employees.Enhance and develop policies, procedures and service systems to meet the goals of the organization which work to improve operational speed and flexibility.Manages financial performance to ensure the department is meeting or exceeding budgetary commitment.Ensures that all reporting employees adhere to company policies and procedures by setting the example.Implement and maintain a sound EH&S strategy keeping in mind that this is a priority for our organization.Responsible to keep our facilities up and running and in pristine condition, reflecting our brand philosophy and the importance to create a “great place to work”.Special Position RequirementsCustomer oriented.Strong leadership skills, respectful.Open and flexible to work with different cultures and people that do not speak English in a perfect way.Strong communication skills.Achieving results through Team Work.Quality focused.Good time management skills.Development and Continual Learning.Creative and Innovative Thinking.Decision Making and Judgment.Planning and Organizing.Problem Solving.Results focused.Accountability and Dependability.Ethics and Integrity.Coaching and Mentoring.Enforcing Laws, Rules and Regulations.",Manufactura - Producción - Operación,Manufactura,Universitario titulado
